1.683440000000000098e-06,5.205719099505058978e+01
1.684185000000000122e-06,5.211442839225981061e+01
1.684929999999999934e-06,5.342160463690971994e+01
1.685674999999999959e-06,5.344028157797740874e+01
1.686419999999999983e-06,5.228232980596953894e+01
1.687165000000000007e-06,5.190449044422624780e+01
1.687910000000000031e-06,5.227956532710293658e+01
1.688655000000000055e-06,5.185820958383128954e+01
1.689400000000000080e-06,5.018730757939208331e+01
1.690145000000000104e-06,4.836457662323202555e+01
1.690889999999999916e-06,4.821704804037670300e+01
1.691634999999999940e-06,4.972283093164126200e+01
1.692379999999999965e-06,5.072513728123737309e+01
1.693124999999999989e-06,5.035993629028769192e+01
1.693870000000000013e-06,4.984467349054337149e+01
1.694615000000000037e-06,5.004418711354355764e+01
1.695360000000000062e-06,4.938713814985792538e+01
1.696104999999999874e-06,4.679951675113488818e+01
1.696849999999999898e-06,4.526583621357216458e+01
1.697594999999999922e-06,4.675005926420604396e+01
1.698339999999999947e-06,4.828055691286321149e+01
1.699084999999999971e-06,4.770119387762250085e+01
